d
99106 75123
79811 14016 230 0
11840 14435 141 0
14435 14438 176 0
14438 12081 50 0
14016 14068 84 0
13874 14093 169 0
89379 85305 88 0
85305 92339 8 0
8684 10472 392 0
10490 10508 458 0
88125 15752 64 0
88778 96197 285 0
96197 89381 149 0
13442 13569 317 0
11043 72892 65 0
72892 56015 523 0
56015 52836 132 0
14177 14532 75 0
14532 14305 52 0
14305 14291 69 0
60291 13423 278 0
97522 98282 1335 0
10486 10692 446 0
14012 14013 372 0
11348 64154 169 0
64154 11840 362 0
10781 11021 100 0
10862 11088 165 0
12122 14443 154 0
14443 12127 52 0
12358 50740 33 0
50740 12411 341 0
12411 12491 307 0
13290 54204 639 0
54204 13631 14 0
87918 96174 202 0
96174 88490 447 0
11165 72897 26 0
72897 11792 513 0
14013 14014 272 0
32454 88780 258 1
10519 10480 354 0
10480 10587 18 0
47698 85815 532 1
11019 11064 156 0
11012 10998 835 0
9932 12072 4988 0
11019 11095 770 0
11096 11120 123 0
11064 11120 335 0
11095 11165 294 0
11043 11165 910 0
7303 9461 2565 0
95272 9202 2096 0
14 7217 92 1
6972 7383 920 0
7303 7383 99 0
6465 7303 1233 0
80253 83515 4057 0
81982 82321 322 0
82321 25523 297 0
53997 13386 2032 0
13386 13391 2351 0
13391 54017 17 0
54017 6465 2785 0
83515 86785 4126 0
9836 77225 16585 0
77225 1495 484 0
1495 61631 218 0
1238 19772 8241 0
19772 49545 247 0
98690 1736 6285 0
1736 1865 422 0
1865 19571 423 0
85133 36702 84 1
6314 6465 364 0
1736 1793 214 0
1793 7492 189 0
7492 1865 67 0
97627 6481 463 0
6481 67062 2293 0
67062 6210 1284 0
6210 54208 798 0
54208 76964 620 0
76964 12658 878 0
12658 54240 1000 0
23296 73476 309 0
73476 25782 2697 0
23296 12331 17068 0
7383 10397 3861 0
18650 89508 68 1
77464 80253 2759 0
97598 76656 125 0
76656 76658 111 0
76658 97754 214 0
97642 97754 324 0
37675 37674 12 0
77464 80304 7205 0
80253 80526 3558 0
85069 85133 73 1
80304 82653 2762 0
82150 82653 1122 0
81228 82321 3658 0
48224 48234 40 0
82321 83515 3544 0
97284 37124 62 0
37124 51836 622 0
97598 97642 126 0
81379 81982 970 0
96804 217 19 0
217 30903 159 0
9849 43265 498 0
43265 54345 936 0
54345 54346 586 0
96148 13224 26 0
13224 54342 66 0
54342 43859 286 0
52924 52928 33 0
58515 34573 209 0
34573 47478 174 0
81906 10093 120 1
93963 93946 40 0
22610 54514 374 0
31730 90565 48 1
82653 4786 8359 0
4786 90511 22 0
86785 34574 1788 0
34574 89378 358 0
87918 96180 355 0
96180 88780 157 0
88780 31437 233 1
31437 89051 39 1
43114 31448 188 0
31448 22610 334 0
87425 58504 42 0
89051 43114 53 0
21161 68522 17 0
68522 21205 20 0
16333 49563 46 0
91004 91072 243 0
43719 54245 157 1
54245 52946 11 1
52946 91061 66 1
16544 47624 453 0
21151 72481 1074 0
72481 72487 97 0
72487 21152 118 0
54215 18675 430 0
90793 49026 66 1
21150 43844 22 0
43844 43848 451 0
43848 4796 266 0
4796 91968 711 0
91968 39965 255 0
2117 2295 177 0
2295 19812 1024 0
19812 19814 19 0
19814 19808 225 0
19808 19798 1104 0
19798 19801 75 0
19801 19805 126 0
19805 5242 1064 0
5242 5333 72 0
5333 19776 32 0
19776 5377 69 0
5377 19525 120 0
19525 19528 77 0
19528 19510 835 0
19510 93855 714 0
93855 7217 693 0
9792 9801 38 0
9554 9801 309 1
87408 9792 182 1
9792 9553 309 1
9801 8556 207 1
70020 10127 215 0
10127 10212 174 0
10212 47733 150 0
47732 82666 89 0
82666 1081 167 0
1081 1955 46 0
1955 10546 38 0
47720 10587 68 0
44274 64931 146 0
64931 12117 405 0
12117 64935 13 0
64935 12144 77 0
48892 67772 235 0
64943 47665 120 0
12193 64940 138 0
64940 47673 122 0
86816 82034 35 0
82034 82040 1068 0
82040 82047 341 0
82047 82042 1345 0
82042 82053 427 0
82053 81531 318 0
2045 19558 30 0
19558 2117 120 0
9956 10106 5519 0
47696 47745 267 0
19630 67338 92 1
18676 94511 1152 0
94511 19934 166 0
19934 94513 1184 0
94513 19831 331 0
19831 94520 734 0
94520 94526 871 0
94526 94233 245 0
94233 94530 1294 0
94530 1816 702 0
1816 19826 1265 0
19826 19819 89 0
19819 97731 688 0
97731 19906 355 0
19906 19900 281 0
19900 19896 65 0
19896 19889 95 0
19889 35012 507 0
35012 35022 121 0
35022 35026 138 0
35026 19883 427 0
19883 19875 669 0
19875 19879 118 0
19879 55414 400 0
55414 19871 832 0
19871 19867 120 0
19867 19863 654 0
19863 19859 527 0
19859 2045 531 0
7217 47774 38 0
47774 47645 836 0
47645 19 333 0
19 47648 19 0
47648 47764 50 0
47764 47766 219 0
47766 9288 634 0
31986 51838 626 0
51838 7823 434 0
7823 7824 276 0
7824 96283 132 0
96283 7822 175 0
7822 58563 41 0
58563 97724 1835 0
97724 58625 1593 0
58625 58532 54 0
58532 98683 96 0
96331 14103 61 1
96448 15587 3459 0
64189 82012 279 0
82012 82016 96 0
82016 82000 134 0
82000 82023 1700 0
82023 82026 98 0
82026 82032 562 0
82032 86816 37 0
36943 36942 311 1
36942 36941 82 1
36941 18006 37 1
18006 36937 666 1
9565 9553 84 0
9553 9554 38 0
9288 47771 12 1
9553 23152 237 1
92975 93119 40 0
69472 69531 4603 0
71914 43390 42 0
43390 43393 271 0
43393 71928 962 0
1132 47415 3423 0
47415 63907 1443 0
63907 43397 2507 0
43397 43399 363 0
43399 69473 3578 0
37140 37139 89 1
13443 55989 58 0
55989 86254 1103 0
13318 55990 867 0
14103 96452 49 1
13318 13443 91 0
19530 67348 33 1
67348 19457 53 1
19457 19584 32 1
12560 12571 456 0
12571 2360 1354 0
2360 46694 1354 0
46694 46699 1356 0
46699 12578 60 0
12578 12947 58 0
12947 12575 428 0
12575 46703 785 0
46703 12958 80 0
12958 12956 67 0
12956 12599 1203 0
12599 12607 1356 0
12607 12610 52 0
12610 12602 52 0
12602 12616 46 0
12616 12614 61 0
12614 12629 1077 0
12629 12622 117 0
12622 12624 87 0
12624 12638 271 0
12638 12639 87 0
12639 12644 84 0
12644 12880 1438 0
12880 12876 291 0
12876 12871 461 0
12871 12968 600 0
12968 12650 345 0
12650 12886 403 0
12886 8120 975 0
8120 95268 30 0
95268 12903 270 0
12903 12908 349 0
12908 12912 372 0
12912 12915 1708 0
83469 95889 31 0
95889 32770 24709 0
84059 63567 16150 0
28770 28833 55 0
28833 29056 318 0
29056 46868 314 0
29083 29175 106 0
29175 29223 243 0
29223 46869 51 0
27965 6759 386 0
6759 28131 138 0
28109 46836 28 0
46836 28179 207 0
28738 28753 64 0
28753 28770 85 0
28770 29083 773 0
24387 6846 83 0
6846 24348 45 0
24348 24446 389 0
24446 24358 204 0
24358 6787 53 0
6787 27965 235 0
27965 28179 345 0
45433 45553 255 0
45553 45554 59 0
28738 33008 125 0
33008 28692 154 0
28692 28656 218 0
45433 45749 455 0
24374 6852 102 0
6852 24350 417 0
24350 24447 203 0
24447 6878 52 0
6878 28131 236 0
28878 33006 107 0
33006 29223 427 0
46869 29576 874 0
28574 28586 65 0
29056 29331 857 0
28321 28654 861 0
28109 6741 702 0
6741 28656 27 0
28833 29181 866 0
28131 28309 313 0
29492 29576 78 0
29576 33010 280 0
33010 6885 52 0
6885 29947 256 0
28309 28574 286 0
28574 6735 314 0
6735 28738 29 0
28226 6738 656 0
6738 28692 29 0
28654 28847 298 0
28847 29083 322 0
29175 29181 32 0
29181 29331 341 0
29331 29492 238 0
28321 28586 298 0
28586 28753 322 0
28179 6757 69 0
6757 28226 157 0
28226 28309 351 0
28309 28321 64 0
28586 28847 866 0
45373 45423 129 0
32583 37726 824 0
45352 74397 117 0
74397 45419 339 0
46871 6035 24 0
6035 29965 25 0
43976 44180 479 0
28320 33007 28 0
33007 6880 33 0
6880 28654 442 0
44802 37623 414 0
37623 45213 96 0
45213 45352 649 0
46868 29236 26 0
29236 29492 863 0
45005 45419 823 0
45213 54804 80 0
45005 45352 496 0
88133 17515 41 0
45423 45579 278 0
45423 45552 133 0
45376 45504 526 0
32609 30993 563 0
46847 65048 2679 0
65048 46870 1845 0
28507 29682 1684 0
29302 29682 6269 0
90855 46846 3000 0
9467 58843 22 0
58843 17069 11017 0
53158 9466 29 0
30325 18807 603 0
18807 30960 752 0
30960 17064 11585 0
29682 30960 4052 0
18761 30378 5458 0
30378 30382 92 0
30382 46874 2261 0
30170 16088 108 1
54803 7863 90 1
7863 88146 48 1
974 90846 1468 0
44659 55107 49 1
34257 87336 5374 0
87336 37424 1455 0
89143 88738 301 1
88738 89126 83 1
89126 89128 39 1
89128 86472 662 1
46876 17062 7935 0
38698 75909 966 0
75909 75592 6380 0
75592 10172 3615 0
10172 64666 656 0
17070 9468 7519 0
55097 88308 107 1
44659 55102 92 0
55102 55094 65 0
55094 41848 96 0
41848 85272 146 0
85444 41843 861 0
85445 65846 1043 0
88295 88297 48 1
12753 84267 136 1
25705 90348 6962 1
6501 13174 45 0
13174 79867 108 0
79867 6502 49 0
38987 39033 348 0
90087 38989 30 0
38990 38987 192 0
38551 80969 14 0
80969 36194 34 0
36194 38987 789 0
90085 62292 30 0
62292 80988 23 0
39090 39510 904 0
39523 39504 45 0
39504 39527 287 0
39527 39560 66 0
46207 46514 254 0
46514 91423 311 0
39488 39523 341 0
39396 39488 113 0
39373 57163 74 0
57163 49377 38 0
49377 39396 39 0
39352 83564 279 0
83564 39373 12 0
32033 6689 35 0
6689 37800 27 0
39313 39352 287 0
39126 39313 322 0
40076 40460 529 0
40460 40468 89 0
40064 40120 316 0
40120 40238 287 0
40238 40296 292 0
39352 36243 632 0
36243 40238 266 0
39373 46744 629 0
46744 39971 32 0
39971 40296 236 0
83609 40399 400 0
40399 40438 312 0
40020 40438 439 0
40438 20836 346 0
40003 83604 145 0
83604 40449 400 0
39732 36244 17 0
36244 40120 265 0
39033 39045 84 0
39560 40076 727 0
40054 40064 81 0
36245 40064 235 0
39523 40020 505 0
39971 83610 87 0
83610 39972 70 0
36246 39732 314 0
39488 39984 509 0
39984 39972 27 0
39313 39732 619 0
38537 36386 170 0
36386 36381 37 0
36381 36380 47 0
36380 38553 34 0
38535 38551 254 0
38535 38537 126 0
38403 38535 256 0
38397 37800 2051 0
40449 40460 304 0
39103 39196 168 0
39033 39126 59 0
39126 39090 352 0
39560 40003 434 0
39972 83609 34 0
38537 39045 899 0
39090 38990 167 0
38553 36238 26 0
36238 39099 874 0
39045 39103 169 0
39099 39103 221 0
84010 44906 199 0
44906 86381 980 0
27135 37037 4139 0
37037 27153 34 0
27675 13240 82 0
31996 32349 2340 0
66051 66057 1821 0
66057 59542 5594 0
35750 37077 1957 0
59552 59546 48 1
32349 32715 2741 0
32715 80881 1523 0
80881 64878 8737 0
64878 14481 36 0
53828 20068 6034 0
32715 66062 1872 0
66062 34988 865 0
59543 44372 9064 0
27153 27314 18841 0
37760 43300 6335 0
58816 27948 570 0
13365 79901 1779 0
79901 79847 71 0
79847 69404 334 0
69404 69448 171 0
69448 69451 18 0
69451 69447 550 0
69447 36996 187 0
44372 85412 39 0
85412 86393 218 0
90062 62237 2783 0
43914 60431 4612 0
60431 44001 10256 0
86379 84013 12162 0
44126 86392 13 0
86392 44538 3274 0
82165 92717 1852 0
92717 52810 480 0
52810 54473 5437 0
39511 11124 64 1
24701 70035 663 0
70035 90031 57 0
90031 90051 448 0
90051 70039 1175 0
70039 70041 398 0
70041 8382 654 0
8382 70056 643 0
70056 43535 58 0
43535 98140 665 0
98140 98069 1398 0
98069 70141 648 0
70141 70143 535 0
70143 43546 75 0
43546 43560 1496 0
43560 43563 1229 0
43563 43566 28 0
43566 43579 1847 0
43579 43578 325 0
43578 53828 4109 0
53575 53697 794 0
53697 53828 386 0
53551 53575 304 0
53544 53551 192 0
53521 53544 292 0
49502 55740 217 0
55740 55708 321 0
55708 57800 4790 0
46116 85485 47 0
85485 46207 45 0
46207 85389 133 0
85389 85479 107 0
85479 85488 270 0
85488 46797 363 0
88861 43914 5351 0
43914 59638 4602 0
59638 49565 2143 0
49565 90036 35 0
90036 31059 470 0
31059 56933 2892 0
56933 52216 1482 0
33075 1963 735 0
7999 8003 6316 0
83552 83440 877 0
34932 44718 12 0
44718 34933 17 0
34933 65837 674 0
65837 34991 1747 0
34991 4554 246 0
4554 4550 78 0
4550 4558 389 0
4558 46211 883 0
46211 47033 896 0
50311 8407 1525 0
8407 98146 1438 0
98146 98206 1323 0
98206 97406 1368 0
97406 92937 1403 0
92937 98329 124 0
52321 69338 806 0
69338 53100 500 0
52216 52321 196 0
50236 99019 148 0
47033 44522 464 0
44522 85530 1347 0
85530 35135 38 0
35135 35083 1310 0
35083 35190 1253 0
35190 50162 368 0
4589 22913 598 0
38342 84945 170 0
19492 20049 4193 0
20049 58506 647 0
53050 38413 187 1
37833 37856 224 1
37856 37872 141 1
37872 18737 119 1
32035 61475 461 0
61475 83551 613 0
38986 90092 468 0
39467 85400 657 0
76527 39505 1385 0
85408 74268 325 0
74268 36186 1430 0
38550 36198 80 1
36198 84952 67 1
39469 39458 484 0
39458 39462 448 0
39462 39466 460 0
39466 39475 1683 0
39475 39492 183 0
39492 39486 155 0
39486 39481 36 0
39481 36748 2321 0
36748 14463 383 0
85455 42521 1117 0
1947 83105 41 1
20996 83730 1333 0
83730 11112 1837 0
45349 45929 736 1
45929 46093 353 1
45146 79141 6 1
79141 46093 1206 1
79141 45349 342 1
44558 76191 120 1
76191 76188 158 1
76188 45349 615 1
44639 39901 67 1
39901 76183 129 1
76183 76179 29 1
39770 18757 1393 1
48792 90353 25270 1
35918 39770 5544 1
55706 92508 337 1
92508 55271 671 1
55882 92514 226 1
92514 55706 64 1
55882 55271 1085 1
47678 55882 192 1
56139 53606 86 1
53606 53603 167 1
53603 92512 242 1
92512 92510 301 1
92510 55706 107 1
56139 56099 159 1
39906 56139 640 1
56573 54808 3451 1
34981 90349 5186 1
55271 58485 988 1
58481 18755 19482 1
46093 39903 1221 1
70501 82344 3270 0
82344 22322 2549 0
18156 14072 9812 0
30235 52270 6875 0
52270 49534 2740 0
79826 80116 196 0
79688 80075 502 0
58989 58991 180 1
79826 80116 189 0
57033 57032 80 0
75432 75489 171 0
75432 75493 284 0
75489 75493 381 0
75432 14029 201 0
14029 75590 488 0
75493 14035 541 0
75827 55750 89 0
55750 55754 35 0
55754 75748 30 0
75748 75827 88 0
75590 75835 324 0
75590 75836 529 0
92326 59884 360 0
14037 75876 198 0
75799 75876 419 0
75835 51249 58 0
75876 75998 224 0
75799 75998 261 0
87871 87814 267 0
56943 76885 365 0
76609 76885 307 0
87814 87871 319 0
13970 76882 355 0
75999 76210 374 0
75836 75999 348 0
75999 76069 134 0
75835 14044 45 0
14044 76092 485 0
75836 76092 323 0
80225 56716 28 0
76092 76135 51 0
80075 64964 786 0
64964 64965 80 0
75998 76136 284 0
80226 56717 299 0
80116 56712 186 0
79456 56732 245 0
56732 80226 757 0
79852 80226 329 0
58990 56713 37 0
80204 56706 179 1
55749 48905 81 0
48905 75426 114 0
75426 76136 160 0
78831 56678 37 0
56678 76154 147 0
76154 80075 953 0
78877 56682 308 0
56682 67682 211 0
67682 79327 199 0
79327 56728 423 0
56728 79820 174 0
79456 79820 581 0
78204 78324 196 0
78324 79688 1130 0
79820 79852 85 0
78917 56665 223 0
56665 79456 165 0
78913 56699 368 0
56699 94797 381 0
94797 79328 113 0
78942 79328 210 0
78551 79328 591 0
78870 78917 279 0
79852 79882 62 0
78443 78551 79 0
78443 78736 180 0
78357 78736 287 0
77890 78831 1039 0
78445 78870 173 0
78870 78877 24 0
78445 78877 184 0
78736 78913 299 0
78444 78913 289 0
78407 78917 284 0
79688 79892 507 0
86868 93 274 0
93 86 467 0
86 87814 121 0
78393 56640 5 0
56640 78551 91 0
78232 78444 279 0
78407 78444 136 0
78357 78443 138 0
77984 50275 41 0
50275 56652 318 0
56652 78407 271 0
78159 78357 268 0
78159 78052 26 0
78052 78232 219 0
78120 78232 220 0
78034 78204 339 0
77923 78033 317 0
78033 78159 217 0
21832 26090 46 0
26090 76167 227 0
78049 78052 227 0
77380 78034 986 0
77905 78033 246 0
77843 67689 153 0
67689 77984 102 0
77793 56627 20 0
56627 77984 821 0
76903 77257 350 0
77089 77257 260 0
77779 77890 246 0
77479 77843 721 0
77810 77843 102 0
77636 77828 302 0
77460 77828 579 0
77712 18596 381 0
18596 77828 294 0
77672 94975 111 0
94975 77810 117 0
77479 77793 308 0
77542 77793 396 0
77696 77779 107 0
14071 77712 275 0
77494 77712 302 0
77462 77696 329 0
77542 77696 120 0
77217 77672 722 0
77301 77494 403 0
77257 58985 35 0
58985 77479 417 0
77217 77479 326 0
77304 77462 294 0
77246 77460 301 0
76167 76173 18 0
76173 21854 279 0
21854 83897 826 0
77304 83897 67 0
77299 77380 140 0
25554 2879 97 0
2879 77363 253 0
76885 77363 731 0
48946 77308 438 0
76135 76170 115 0
76882 4468 413 0
4468 77304 32 0
77246 77301 116 0
77071 77301 262 0
57031 83895 81 0
76230 76519 302 0
76278 76354 140 0
76354 76519 213 0
76162 76282 281 0
76136 76280 291 0
76892 77246 300 0
76885 77217 298 0
76996 77217 345 0
77090 77176 595 0
76882 77089 295 0
76725 18581 51 0
76135 76210 337 0
76903 76996 72 0
76609 76996 285 0
76387 76892 278 0
76614 76903 231 0
77363 77672 299 0
77494 77636 84 0
77301 77636 417 0
76387 76751 346 0
76385 76754 239 0
76519 76725 152 0
76385 76614 176 0
76374 76351 72 0
76351 76614 232 0
76374 76609 218 0
76220 76531 352 0
76210 76267 154 0
14056 76162 279 0
76162 76230 344 0
76230 76280 134 0
76280 76390 344 0
76390 76531 108 0
76531 76751 288 0
76751 76892 106 0
76892 77090 292 0
77090 77176 107 0
77176 77308 287 0
77308 14067 97 0
5250 5249 6 0
5249 14063 46 0
21254 75264 469 0
76170 76374 366 0
13969 76385 131 0
76220 76390 270 0
92910 46639 19 0
46639 23147 4617 0
90645 5632 149 0
76219 76283 44 0
76218 76288 67 0
86868 23151 1110 0
90645 59894 80 0
77455 81994 417 0
81994 2327 218 0
78057 7297 67 1
92966 93237 272 0
92910 4355 1214 0
93237 93656 1217 0
59892 46684 3511 0
44300 20809 1918 0
20809 20812 18 0
76267 56943 123 0
76267 76725 695 1
76069 14059 26 0
14059 14064 280 0
75743 75795 76 0
76004 22317 51 0
14050 76004 47 0
56749 90645 12194 0
81682 21268 9523 0
21268 50258 1354 0
50258 85150 7 0
85150 63883 967 0
63883 28842 51 0
28842 4333 122 0
4333 85162 10 0
85162 84417 17 0
81561 81682 66 0
56943 56947 458 0
56947 25550 247 0
25992 25565 357 1
75985 14052 58 0
14052 76170 418 0
76170 56943 525 0
77307 77844 1033 0
75930 75985 82 0
10779 4090 67 1
56071 56132 1772 1
81816 53242 4318 1
81658 81816 68 1
28076 81638 68 1
81638 77212 2078 1
7593 8550 173 0
58931 7593 16008 0
63785 73180 21 0
73180 59976 149 0
59976 59978 127 0
59978 6056 956 0
47268 85518 3644 0
47222 87387 398 0
